time,latitude,longitude,depth [km],magnitude,magnitude_type,region_name,felt
2026-06-24T21:03:26Z,-21.68, -68.55, 140.1, 2.6,MLv,59.48 km al SO de Ollagüe,f
2026-06-21T23:16:41Z,-24.05, -67.28, 234.2, 3.0,MLv,79.97 km al SE de Socaire,f
2026-06-24T22:59:36Z,-17.55, -69.58, 172.7, 3.4,MLv,11.63 km al NO de Visviri,f
2026-06-27T07:22:26Z,-20.43, -69.87,  15.2, 3.2,MLv,20.86 km al SO de Pozo Almonte,f
2026-06-27T07:40:15Z,-20.71, -69.23, 115.1, 2.7,MLv,26.2 km al SE de Pica,f
2026-06-22T07:17:21Z,-30.74, -71.65,  33.8, 3.1,MLv,9.44 km al SE de Parque Fray Jorge,f
2026-06-27T10:18:53Z,-21.20, -68.97, 114.9, 2.5,MLv,53.1 km al SO de Mina Collahuasi,f
2026-06-27T10:54:02Z,-34.80, -71.82,  42.8, 3.1,MLv,18.41 km al NE de Vichuquén,f
2026-06-25T02:17:03Z,-22.15, -68.81, 120.7, 4.4,Mw,37.66 km al N de Calama,f
2026-06-25T02:43:37Z,-21.82, -68.60, 135.6, 3.1,MLv,74.94 km al SO de Ollagüe,f
2026-06-22T08:18:00Z,-21.10, -69.06, 116.2, 2.7,MLv,51.4 km al SO de Mina Collahuasi,f
2026-06-25T03:23:01Z,-32.09, -71.78,  21.8, 3.1,MLv,24.54 km al O de Pichidangui,f
2026-06-25T03:58:48Z,-34.44, -73.79,  23.8, 2.6,MLv,159.99 km al NO de Constitución,f
2026-06-27T14:26:09Z,-21.37, -70.45,  46.1, 3.0,MLv,67.06 km al SO de Patache,f
2026-06-27T14:43:16Z,-20.72, -68.93, 100.0, 2.5,MLv,31.3 km al O de Mina Collahuasi,f
2026-06-22T08:49:30Z,-25.56, -70.32,  44.4, 2.5,MLv,23.17 km al SE de Taltal,f
2026-06-27T15:27:58Z,-23.81, -67.11, 203.9, 3.3,MLv,82.78 km al E de Socaire,f
2026-06-25T05:18:44Z,-28.37, -69.26, 109.8, 2.6,MLv,127.17 km al E de Alto del Carmen,f
2026-06-22T09:47:14Z,-21.51, -71.50,  10.0, 3.6,MLv,148.98 km al NO de Tocopilla,f
2026-06-25T05:28:01Z,-21.20, -69.11,  96.5, 2.6,MLv,62.38 km al SO de Mina Collahuasi,f
2026-06-25T05:32:20Z,-32.78, -73.29,  27.4, 2.9,MLv,159.42 km al O de Valparaíso,f
2026-06-27T18:06:08Z,-20.16, -69.20, 105.6, 2.6,MLv,39.3 km al N de Pica,f
2026-06-22T12:34:09Z,-21.75, -68.73, 115.1, 2.7,MLv,76.62 km al SO de Ollagüe,f
2026-06-27T21:11:31Z,-22.03, -69.03,  90.4, 3.0,MLv,50.19 km al N de Calama,f
2026-06-27T22:59:17Z,-21.71, -68.88,  91.4, 2.7,MLv,67.32 km al E de Quillagua,f
2026-06-25T05:55:56Z,-23.98, -66.84, 217.8, 3.3,MLv,59.62 km al NO de San Antonio de los Cobres,f
2026-06-25T07:19:05Z,-18.00, -69.38,  68.3, 2.5,MLv,29.2 km al NE de Putre,f
2026-06-22T12:44:50Z,-22.42, -69.03,  86.8, 2.7,MLv,12.18 km al NO de Calama,f
2026-06-25T10:07:23Z,-21.84, -68.51, 130.1, 2.5,MLv,73.08 km al SO de Ollagüe,f
2026-06-27T23:47:46Z,-18.66, -69.45, 118.9, 2.7,MLv,52.95 km al S de Putre,f
2026-06-28T01:26:33Z,-21.44, -68.60, 139.2, 3.2,MLv,43.58 km al SO de Ollagüe,f
2026-06-22T13:34:47Z,-21.37, -70.22,  39.8, 3.0,MLv,61.97 km al S de Patache,f
2026-06-28T06:26:41Z,-18.04, -69.49, 140.7, 3.1,MLv,18.64 km al NE de Putre,f
2026-06-25T11:13:16Z,-22.21, -68.64, 118.5, 4.2,MLv,41.6 km al NE de Calama,f
2026-06-22T15:29:23Z,-32.75, -71.68,  32.9, 3.3,MLv,15.19 km al O de Quintero,t
2026-06-25T15:00:34Z,-22.30, -67.83, 215.3, 2.7,MLv,79.07 km al NE de San Pedro de Atacama,f
2026-06-25T16:02:45Z,-30.46, -71.90,  27.9, 3.6,MLv,30.91 km al NO de Parque Fray Jorge,f
2026-06-28T07:09:03Z,-21.97, -68.65, 120.0, 2.5,MLv,62.89 km al NE de Calama,f
2026-06-28T10:53:38Z,-21.28, -68.73, 135.4, 2.5,MLv,49.51 km al O de Ollagüe,f
2026-06-22T21:27:33Z,-23.36, -70.08,   8.8, 2.8,MLv,24.57 km al O de Baquedano,f
2026-06-28T12:11:40Z,-30.74, -71.43,  41.3, 2.5,MLv,19.18 km al NO de Punitaqui,f
2026-06-28T15:56:15Z,-30.73, -71.86,  18.3, 3.7,MLv,18.53 km al O de Parque Fray Jorge,f
2026-06-25T16:18:22Z,-22.37, -69.23,  73.8, 2.6,MLv,33.02 km al O de Calama,f
2026-06-25T17:36:40Z,-21.90, -68.86, 118.4, 2.6,MLv,63.9 km al N de Calama,f
2026-06-22T23:00:49Z,-32.47, -69.98, 149.4, 3.2,ML,71.01 km al NE de Los Andes,f
2026-06-25T17:52:04Z,-32.18, -71.69,  23.8, 2.6,MLv,15.39 km al O de Pichidangui,f
2026-06-25T23:21:29Z,-25.00, -70.84,  27.2, 2.6,MLv,37.58 km al O de Paposo,f
2026-06-28T20:01:01Z,-19.99, -69.31,  99.3, 3.7,MLv,55.87 km al N de Pica,f
2026-06-28T22:29:17Z,-20.88, -69.23, 110.0, 2.6,MLv,44.24 km al S de Pica,f
2026-06-29T00:55:36Z,-23.30, -67.99, 137.9, 3.4,MLv,33.69 km al N de Socaire,f
2026-06-29T01:03:14Z,-22.42, -68.55, 120.0, 3.2,MLv,39.22 km al E de Calama,f
2026-06-26T00:29:40Z,-34.26, -73.36,  32.2, 2.9,MLv,124.6 km al O de Pichilemu,f
2026-06-26T03:04:44Z,-19.93, -69.19,  96.2, 2.6,MLv,63.85 km al N de Pica,f
2026-06-26T02:49:51Z,-24.07, -67.05, 211.2, 3.3,MLv,76.6 km al O de San Antonio de los Cobres,f
2026-06-23T00:37:48Z,-20.28, -69.28, 122.9, 3.3,MLv,24.06 km al N de Pica,f
2026-06-26T03:05:57Z,-21.24, -68.87, 126.7, 3.2,MLv,50.81 km al SO de Mina Collahuasi,f
2026-06-26T03:37:47Z,-26.10, -71.18,  43.1, 3.8,MLv,61.93 km al NO de Chañaral,f
2026-06-29T01:17:18Z,-21.10, -68.80, 105.5, 2.5,MLv,33.87 km al SO de Mina Collahuasi,f
2026-06-29T01:36:24Z,-34.10, -70.92,  79.4, 3.1,MLv,18.58 km al O de Rancagua,f
2026-06-29T02:53:12Z,-22.45, -67.79, 187.2, 2.8,MLv,66.92 km al NE de San Pedro de Atacama,f
2026-06-23T01:43:26Z,-20.93, -69.16, 105.8, 3.0,MLv,51.59 km al S de Pica,f
2026-06-29T04:09:47Z,-32.26, -71.74,  12.6, 2.7,MLv,23.74 km al SO de Pichidangui,f
2026-06-26T05:52:12Z,-20.57, -69.77,  88.3, 3.0,MLv,34.56 km al S de Pozo Almonte,f
2026-06-26T06:37:01Z,-23.47, -69.87,  65.4, 2.5,MLv,15.59 km al S de Baquedano,f
2026-06-29T04:13:49Z,-36.44, -72.11,  63.4, 3.6,MLv,18.51 km al N de Chillán,f
2026-06-23T01:48:30Z,-32.78, -71.65,  24.4, 2.5,MLv,11.4 km al O de Quintero,f
2026-06-29T05:19:00Z,-22.06, -68.69, 126.0, 2.5,MLv,52.3 km al NE de Calama,f
2026-06-26T08:43:26Z,-21.14, -68.67, 116.4, 2.8,MLv,34.44 km al S de Mina Collahuasi,f
2026-06-23T03:23:45Z,-29.76, -71.56,  38.1, 2.5,MLv,33.69 km al NO de La Serena,f
2026-06-26T09:52:33Z,-20.00, -69.29,  93.1, 2.5,MLv,55.19 km al N de Pica,f
2026-06-26T11:49:59Z,-22.25, -68.69,  96.9, 2.8,MLv,34.18 km al NE de Calama,f
2026-06-29T07:06:28Z,-21.09, -68.99, 113.1, 2.6,MLv,44.56 km al SO de Mina Collahuasi,f
2026-06-29T10:24:00Z,-21.94, -68.76, 115.7, 3.2,MLv,61.01 km al N de Calama,f
2026-06-23T03:37:40Z,-22.41, -68.72, 105.5, 2.8,MLv,22.82 km al E de Calama,f
2026-06-29T11:36:41Z,-23.33, -67.61, 224.2, 3.5,MLv,40.51 km al NE de Socaire,f
2026-06-26T12:26:08Z,-21.49, -68.59, 138.1, 2.9,MLv,45.76 km al SO de Ollagüe,f
2026-06-23T08:20:27Z,-24.14, -67.39, 178.2, 3.1,MLv,79.87 km al SE de Socaire,f
2026-06-26T15:08:57Z,-32.74, -71.70,  25.0, 2.9,MLv,16.72 km al O de Quintero,f
2026-06-26T15:09:07Z,-20.74, -69.26, 107.7, 2.6,MLv,28.72 km al S de Pica,f
2026-06-29T12:25:46Z,-21.60, -68.42, 125.9, 2.6,MLv,45.5 km al SO de Ollagüe,f
2026-06-29T15:57:17Z,-39.63, -71.86, 124.2, 2.9,MLv,38.35 km al SO de Curarrehue,f
2026-06-23T10:51:22Z,-18.02, -70.05,  86.9, 2.6,MLv,21.16 km al E de Tacna,f
2026-06-29T16:20:49Z,-40.94, -74.41,  14.6, 3.8,MLv,69.3 km al SO de Bahía Mansa,f
2026-06-26T15:11:40Z,-23.59, -68.22, 118.7, 3.1,MLv,33.51 km al O de Socaire,f
2026-06-26T15:12:24Z,-28.72, -71.30,  19.0, 2.6,MLv,29.87 km al S de Huasco,f
2026-06-23T14:45:40Z,-22.36, -68.23,  16.2, 2.6,MLv,62.44 km al N de San Pedro de Atacama,f
2026-06-26T16:11:24Z,-24.07, -67.45, 207.9, 3.2,MLv,69.59 km al SE de Socaire,f
2026-06-29T17:04:09Z,-23.92, -67.24, 247.0, 3.5,MLv,76.15 km al SE de Socaire,f
2026-06-29T17:10:12Z,-20.63, -69.15, 110.1, 2.6,MLv,24.51 km al SE de Pica,f
2026-06-23T15:47:03Z,-20.34, -69.19, 117.4, 2.5,MLv,22.53 km al NE de Pica,f
2026-06-29T19:41:58Z,-21.67, -68.63, 135.7, 2.6,MLv,63.14 km al SO de Ollagüe,f
2026-06-26T16:48:47Z,-21.59, -68.59, 130.5, 3.0,MLv,53.75 km al SO de Ollagüe,f
2026-06-26T18:27:21Z,-21.12, -69.07, 104.2, 2.7,MLv,54.17 km al SO de Mina Collahuasi,f
2026-06-29T20:04:25Z,-32.04, -70.00, 131.5, 2.5,MLv,60.22 km al E de Mina Los Pelambres,f
2026-06-23T16:40:38Z,-20.65, -69.13,  97.2, 3.0,MLv,27.51 km al SE de Pica,f
2026-06-29T21:29:18Z,-24.12, -67.37, 199.6, 3.3,MLv,78.97 km al SE de Socaire,f
2026-06-26T18:49:22Z,-31.26, -71.71,  32.3, 4.0,MLv,28.28 km al NO de Canela Baja,f
2026-06-23T21:32:15Z,-19.78, -69.18,  97.6, 2.9,MLv,58.49 km al SE de Camiña,f
2026-06-26T20:13:15Z,-31.26, -71.72,  29.9, 3.6,MLv,29.35 km al NO de Canela Baja,f
2026-06-26T20:20:49Z,-20.29, -69.30, 114.9, 2.6,MLv,22.66 km al N de Pica,f
2026-06-30T03:33:37Z,-21.70, -68.55, 134.4, 3.1,MLv,61.57 km al SO de Ollagüe,f
2026-06-23T21:49:23Z,-32.72, -71.68,  23.8, 2.7,MLv,15.26 km al O de Quintero,f
2026-06-30T07:51:56Z,-29.97, -72.07,  29.8, 3.0,MLv,63.77 km al NO de Tongoy,f
2026-06-30T07:53:52Z,-23.34, -68.81,  96.5, 3.4,MLv,72.25 km al SE de Sierra Gorda,f
2026-06-26T20:42:59Z,-23.79, -69.23,  88.6, 3.2,MLv,56.68 km al N de Mina La Escondida,f
2026-06-26T21:04:33Z,-20.75, -69.18, 114.3, 3.3,MLv,32.75 km al SE de Pica,f
2026-06-23T23:11:17Z,-22.16, -68.73, 109.1, 2.5,MLv,39.6 km al NE de Calama,f
2026-06-26T23:29:24Z,-21.36, -68.79, 114.7, 2.7,MLv,57.7 km al O de Ollagüe,f
2026-06-30T08:45:55Z,-23.53, -68.27, 129.6, 3.1,MLv,39.5 km al O de Socaire,f
2026-06-23T23:25:08Z,-21.59, -71.38,  10.0, 3.0,MLv,133.71 km al NO de Tocopilla,f
2026-06-30T09:04:52Z,-22.34, -68.76, 113.6, 2.5,MLv,22.6 km al NE de Calama,f
2026-06-30T10:41:11Z,-22.70, -68.79, 107.9, 3.1,MLv,29.45 km al SE de Calama,f
2026-06-27T00:35:48Z,-22.25, -68.73, 116.0, 4.3,MLv,32.06 km al NE de Calama,f
2026-06-27T01:39:17Z,-32.41, -69.89, 126.1, 2.9,MLv,81.61 km al NE de Los Andes,f
2026-06-24T00:35:34Z,-30.90, -71.40,  56.1, 2.7,MLv,16.2 km al SO de Punitaqui,f
2026-06-27T02:00:30Z,-29.12, -69.84, 134.4, 3.0,MLv,74.93 km al SE de Alto del Carmen,f
2026-06-30T11:21:10Z,-21.65, -68.72, 115.5, 2.9,MLv,67.63 km al SO de Ollagüe,f
2026-06-24T01:17:26Z,-21.23, -68.54, 153.7, 2.8,MLv,29.81 km al O de Ollagüe,f
2026-06-30T12:47:07Z,-28.44, -70.56,  78.2, 2.6,MLv,24.39 km al NE de Vallenar,f
2026-06-30T13:49:08Z,-32.79, -70.20,  31.5, 2.8,MLv,37.2 km al E de Los Andes,f
2026-06-27T03:02:27Z,-21.64, -68.52, 140.0, 2.7,MLv,54.25 km al SO de Ollagüe,f
2026-06-27T03:59:23Z,-22.01, -68.66, 132.9, 2.5,MLv,58.75 km al NE de Calama,f
2026-06-24T02:45:25Z,-23.18, -66.77, 183.1, 3.3,MLv,122.6 km al E de Socaire,f
2026-06-27T05:33:17Z,-21.11, -68.88, 126.5, 3.2,MLv,39.15 km al SO de Mina Collahuasi,f
2026-06-30T14:49:33Z,-24.13, -66.74, 246.5, 4.1,MLv,44.13 km al O de San Antonio de los Cobres,f
2026-06-30T15:19:49Z,-21.03, -68.71, 104.0, 3.1,MLv,23.66 km al S de Mina Collahuasi,f
2026-06-24T03:02:57Z,-33.97, -72.11,  34.6, 2.6,MLv,25.34 km al O de Navidad,f
2026-06-30T18:19:22Z,-20.66, -69.57,  48.1, 3.8,MLv,31.21 km al SO de Pica,f
2026-06-27T06:36:26Z,-21.94, -68.65, 116.2, 4.5,Mw,65.34 km al NE de Calama,f
2026-06-27T08:11:06Z,-29.97, -71.98,  22.4, 3.1,MLv,56.27 km al NO de Tongoy,f
2026-06-24T03:44:26Z,-19.90, -71.25,  22.5, 3.0,MLv,113.32 km al O de Pisagua,f
2026-06-27T08:55:05Z,-40.97, -74.28,  20.0, 2.9,MLv,63.03 km al SO de Bahía Mansa,f
2026-06-30T19:42:51Z,-21.59, -68.82,  77.4, 2.5,MLv,71.51 km al SO de Ollagüe,f
2026-06-30T19:54:48Z,-21.85, -68.58, 136.5, 3.1,MLv,77.11 km al SO de Ollagüe,f
2026-06-24T04:00:34Z,-21.88, -68.54, 114.9, 3.4,MLv,76.47 km al NE de Calama,f
2026-06-30T20:35:57Z,-26.60, -69.49,   6.6, 2.6,MLv,41.69 km al S de El Salvador,f
2026-06-27T10:38:19Z,-30.00, -71.91,  25.0, 2.9,MLv,48.72 km al NO de Tongoy,f
2026-06-27T12:50:51Z,-22.70, -69.01, 109.0, 4.3,Mw,26.45 km al S de Calama,f
2026-06-24T05:44:18Z,-22.99, -68.97,  84.6, 2.8,MLv,37.69 km al E de Sierra Gorda,f
2026-06-27T13:16:33Z,-38.79, -73.07,  42.8, 3.4,MLv,41.83 km al O de Temuco,f
2026-06-30T21:39:13Z,-24.12, -67.31, 190.1, 3.2,MLv,83.66 km al SE de Socaire,f
2026-06-24T11:31:01Z,-29.71, -71.25,  45.8, 3.5,MLv,20.94 km al N de La Serena,f
2026-06-27T16:18:01Z,-21.15, -68.79, 128.1, 3.0,MLv,38.69 km al S de Mina Collahuasi,f
2026-06-27T17:06:43Z,-22.20, -68.64, 105.5, 2.8,MLv,42.2 km al NE de Calama,f
2026-06-27T17:53:03Z,-24.09, -67.09, 189.2, 3.3,MLv,79.77 km al O de San Antonio de los Cobres,f
2026-06-27T18:10:52Z,-21.78, -68.65, 127.8, 2.6,MLv,74.18 km al SO de Ollagüe,f
2026-06-24T12:58:54Z,-21.13, -68.69, 120.6, 2.8,MLv,34.31 km al S de Mina Collahuasi,f
2026-06-27T19:03:05Z,-23.09, -67.10, 262.8, 3.4,MLv,97.97 km al NE de Socaire,f
2026-06-24T13:43:54Z,-22.32, -68.89, 112.9, 3.0,MLv,16.82 km al N de Calama,f
2026-06-27T20:18:00Z,-23.30, -69.22,  90.9, 2.5,MLv,47.19 km al S de Sierra Gorda,f
2026-06-27T20:53:11Z,-20.48, -68.76, 112.4, 2.6,MLv,39.84 km al N de Mina Collahuasi,f
2026-06-24T18:16:06Z,-21.83, -68.78, 111.1, 2.8,MLv,72.69 km al N de Calama,f
2026-06-27T23:33:14Z,-23.01, -69.16,  86.8, 2.5,MLv,21.6 km al SE de Sierra Gorda,f
2026-06-24T19:08:27Z,-21.09, -69.06, 114.4, 3.1,MLv,51.08 km al SO de Mina Collahuasi,f
2026-06-28T08:09:33Z,-24.07, -67.45, 205.9, 3.6,MLv,69.59 km al SE de Socaire,f
2026-06-24T19:14:10Z,-22.15, -67.68, 213.4, 3.2,MLv,100.57 km al NE de San Pedro de Atacama,f
2026-06-28T10:02:07Z,-27.13, -69.36, 105.9, 3.2,MLv,99.88 km al E de Copiapó,f
2026-06-24T20:30:03Z,-20.40, -68.89, 109.6, 2.5,MLv,46.83 km al E de Pica,f
2026-06-28T12:36:13Z,-23.03, -68.71, 102.7, 3.7,MLv,53.77 km al O de San Pedro de Atacama,f
2026-06-25T00:26:17Z,-33.40, -70.54,  88.1, 2.6,MLv,10.68 km al E de Santiago,f
2026-06-28T12:48:37Z,-23.40, -68.46, 102.3, 3.4,MLv,59.87 km al SO de San Pedro de Atacama,f
2026-06-28T13:19:42Z,-24.29, -67.07, 174.6, 3.3,MLv,76.78 km al O de San Antonio de los Cobres,f
2026-06-25T02:22:10Z,-22.15, -67.63, 222.2, 2.5,MLv,104.2 km al NE de San Pedro de Atacama,f
2026-06-28T17:21:57Z,-21.85, -68.58, 123.9, 2.8,MLv,77.54 km al SO de Ollagüe,f
2026-06-25T09:41:08Z,-20.21, -69.29,  90.5, 2.5,MLv,31.18 km al N de Pica,f
2026-06-28T21:06:42Z,-20.43, -68.86, 107.6, 2.6,MLv,48.77 km al NO de Mina Collahuasi,f
2026-06-28T21:53:26Z,-21.62, -68.48, 131.0, 3.7,MLv,50.43 km al SO de Ollagüe,f
2026-06-25T12:51:17Z,-21.80, -68.71, 103.2, 3.1,MLv,78.15 km al N de Calama,f
2026-06-28T22:20:27Z,-22.78, -69.03,  91.7, 3.6,MLv,32.56 km al E de Sierra Gorda,f
2026-06-25T15:38:00Z,-21.18, -68.56, 133.4, 2.7,MLv,32.47 km al O de Ollagüe,f
2026-06-29T04:26:30Z,-24.02, -67.39, 228.2, 3.4,MLv,69.5 km al SE de Socaire,f
2026-06-25T23:51:47Z,-25.57, -70.84,  33.4, 3.5,MLv,39.53 km al SO de Taltal,f
2026-06-26T00:20:17Z,-20.53, -68.09, 167.4, 3.5,MLv,67.43 km al NE de Mina Collahuasi,f
2026-06-26T03:10:15Z,-22.36, -68.78,  96.5, 2.6,MLv,20.06 km al NE de Calama,f
2026-06-29T05:21:58Z,-21.29, -69.74,  52.6, 2.6,MLv,46.24 km al NO de Quillagua,f
2026-06-26T13:04:19Z,-24.31, -67.30, 199.9, 4.5,Mw,99.37 km al SE de Socaire,f
2026-06-26T14:21:35Z,-20.63, -68.74, 111.9, 2.5,MLv,23.13 km al NO de Mina Collahuasi,f
2026-06-29T05:37:25Z,-23.48, -70.13,  48.5, 3.6,MLv,32.47 km al NE de Antofagasta,f
2026-06-26T16:04:28Z,-20.53, -69.18, 110.9, 2.6,MLv,15.98 km al E de Pica,f
2026-06-29T10:15:20Z,-21.51, -68.55, 144.0, 3.8,MLv,44.41 km al SO de Ollagüe,f
2026-06-29T11:35:11Z,-21.24, -68.65, 154.3, 2.9,MLv,41.19 km al O de Ollagüe,f
2026-06-26T19:56:57Z,-23.27, -67.14, 223.1, 3.4,MLv,84.58 km al NE de Socaire,f
2026-06-29T11:57:46Z,-20.56, -68.92, 107.7, 2.9,MLv,40.4 km al NO de Mina Collahuasi,f
2026-06-26T21:20:28Z,-21.10, -69.07, 111.2, 3.0,MLv,52.52 km al SO de Mina Collahuasi,f
2026-06-29T12:18:48Z,-21.35, -68.72, 117.7, 2.8,MLv,50.48 km al O de Ollagüe,f
2026-06-29T14:14:53Z,-21.33, -68.57, 123.2, 2.6,MLv,34.82 km al O de Ollagüe,f
2026-06-26T21:44:14Z,-20.89, -69.14, 109.3, 3.1,MLv,48.97 km al SE de Pica,f
2026-06-29T16:44:12Z,-38.15, -73.73,  47.5, 2.7,MLv,29.61 km al NO de Tirúa,f
2026-06-26T23:14:52Z,-23.43, -68.57, 103.4, 3.3,MLv,67.53 km al SO de San Pedro de Atacama,f
2026-06-30T02:13:00Z,-23.72, -67.09, 246.9, 3.4,MLv,82.76 km al E de Socaire,f
2026-06-27T00:48:29Z,-32.13, -70.24, 111.9, 2.7,MLv,47.15 km al SE de Mina Los Pelambres,f
2026-06-30T02:17:46Z,-21.54, -68.40, 143.7, 2.5,MLv,38.51 km al SO de Ollagüe,f
2026-06-27T11:23:05Z,-35.32, -71.22,  79.5, 2.5,MLv,37.23 km al S de Curicó,f
2026-06-30T04:30:28Z,-21.56, -68.47, 130.5, 2.5,MLv,43.36 km al SO de Ollagüe,f
2026-06-30T05:03:50Z,-24.05, -67.95, 137.5, 3.3,MLv,52.02 km al S de Socaire,f
2026-06-27T11:39:43Z,-21.37, -68.73, 129.0, 4.4,Mw,52.27 km al O de Ollagüe,f
2026-06-30T05:50:13Z,-22.54, -70.56,  19.5, 3.1,MLv,62.17 km al SO de Tocopilla,f
2026-06-27T20:26:22Z,-25.43, -70.50,  62.1, 3.3,MLv,3.18 km al SO de Taltal,f
2026-06-30T05:57:32Z,-30.61, -71.15,  57.9, 2.6,MLv,5.13 km al E de Ovalle,f
2026-06-30T08:26:19Z,-28.79, -71.46,  24.0, 4.2,MLv,42.52 km al SO de Huasco,f
2026-06-27T21:01:50Z,-22.16, -68.68, 110.7, 2.5,MLv,43.08 km al NE de Calama,f
2026-06-30T08:30:39Z,-28.78, -71.44,  28.7, 3.1,MLv,40.93 km al SO de Huasco,f
2026-06-28T07:37:30Z,-19.75, -71.07,  24.8, 2.5,MLv,90.85 km al O de Pisagua,f
2026-06-30T10:13:57Z,-27.40, -69.19, 101.0, 2.8,MLv,112.49 km al E de Copiapó,f
2026-06-28T09:26:00Z,-32.44, -71.27,  74.4, 2.7,MLv,3.89 km al O de La Ligua,f
2026-06-30T13:19:40Z,-23.14, -68.66,  87.1, 3.5,MLv,53.33 km al SO de San Pedro de Atacama,f
2026-06-30T14:17:06Z,-22.77, -68.47, 111.0, 2.8,MLv,32.35 km al NO de San Pedro de Atacama,f
2026-06-28T10:00:49Z,-23.07, -66.94, 227.7, 3.6,MLv,113.26 km al NE de Socaire,f
2026-06-30T17:15:10Z,-29.74, -71.34,  49.9, 2.6,MLv,19.81 km al NO de La Serena,f
2026-06-28T10:34:37Z,-21.73, -68.66, 129.5, 3.6,MLv,69.79 km al SO de Ollagüe,f
2026-06-30T17:38:14Z,-27.21, -71.95,  24.9, 2.6,MLv,112.19 km al O de Caldera,f
2026-06-28T11:06:03Z,-29.69, -70.77,  69.6, 2.9,MLv,39.07 km al N de Vicuña,f
2026-06-30T19:09:10Z,-21.52, -68.45, 144.0, 2.9,MLv,38.66 km al SO de Ollagüe,f
2026-06-28T11:24:44Z,-20.81, -69.06, 111.7, 3.0,MLv,41.4 km al O de Mina Collahuasi,f
2026-06-30T20:07:02Z,-23.36, -69.03,  88.8, 2.9,MLv,60.39 km al SE de Sierra Gorda,f
2026-06-28T11:26:27Z,-23.78, -67.34, 242.0, 4.2,MLv,60.11 km al E de Socaire,f
2026-06-30T21:27:12Z,-21.37, -68.56, 134.5, 2.6,MLv,35.52 km al SO de Ollagüe,f
2026-06-28T12:04:17Z,-35.62, -71.35, 100.5, 2.9,MLv,33.2 km al NE de Linares,f
2026-06-30T21:44:38Z,-18.55, -69.29, 117.2, 2.8,MLv,49.04 km al SE de Putre,f
2026-06-30T23:37:12Z,-30.35, -69.67, 129.6, 2.7,MLv,88.6 km al E de Paihuano,f
2026-06-28T12:41:34Z,-21.88, -67.90, 217.9, 3.0,MLv,81.66 km al SE de Ollagüe,f
2026-06-28T13:01:18Z,-23.96, -67.54, 249.8, 2.7,MLv,54.21 km al SE de Socaire,f
2026-06-28T14:10:45Z,-24.02, -67.09, 174.7, 2.7,MLv,81.69 km al O de San Antonio de los Cobres,f
2026-06-28T16:12:02Z,-21.08, -68.94, 111.1, 2.8,MLv,40.69 km al SO de Mina Collahuasi,f
2026-06-29T04:32:30Z,-23.08, -67.95, 147.2, 3.2,MLv,31.03 km al SE de San Pedro de Atacama,f
2026-06-29T05:25:34Z,-21.00, -68.62, 152.9, 2.6,MLv,19.78 km al S de Mina Collahuasi,f
2026-06-29T06:32:55Z,-28.85, -71.23,  42.5, 2.9,MLv,43.0 km al S de Huasco,f
2026-06-29T07:10:13Z,-23.35, -68.85,  92.0, 2.9,MLv,70.25 km al SE de Sierra Gorda,f
2026-06-29T11:16:32Z,-25.97, -69.75,  78.1, 2.9,MLv,33.44 km al NO de El Salvador,f
2026-06-29T13:38:23Z,-22.45, -68.73, 107.6, 2.5,MLv,20.43 km al E de Calama,f
2026-06-29T14:00:17Z,-34.07, -73.30,  25.1, 2.6,MLv,124.07 km al O de Pichilemu,f
2026-06-29T14:50:45Z,-20.71, -68.88, 101.9, 2.8,MLv,26.17 km al NO de Mina Collahuasi,f
2026-06-29T16:00:37Z,-22.11, -68.86, 100.2, 2.6,MLv,40.34 km al N de Calama,f
2026-06-29T20:46:46Z,-22.95, -67.09, 256.0, 3.2,MLv,108.78 km al NE de Socaire,f
2026-06-30T01:22:40Z,-21.53, -68.71, 127.0, 2.6,MLv,58.29 km al SO de Ollagüe,f
2026-06-30T07:26:06Z,-21.29, -68.44, 134.5, 2.9,MLv,20.66 km al O de Ollagüe,f
2026-06-30T08:43:43Z,-28.09, -71.09,  65.4, 3.0,MLv,6.03 km al E de Carrizal Bajo,f
2026-06-30T10:40:56Z,-32.67, -71.66,  22.0, 2.5,MLv,17.22 km al NO de Quintero,f
2026-06-30T13:48:51Z,-32.76, -70.21,  95.6, 2.7,MLv,36.9 km al E de Los Andes,f
2026-06-30T23:06:14Z,-35.77, -71.79,  83.4, 3.4,MLv,19.36 km al O de Linares,f
